title,city,state,postal_code,price,features,provider,url,address
House for sale,Houston,TX,77077,"$750,000 ","4 bds, 4.0 ba ,3482 sqft",Nan & Company Properties, 2223 Camden Creek Ln Houston TX 77077/123237484_zpid/, 2223 Camden Creek Ln Houston TX 
House for sale,Houston,TX,77005,"$989,000 ","3 bds, 2.0 ba ,2273 sqft","Kemet Properties, Inc.", 2216 Quenby St Houston TX 77005/27819548_zpid/, 2216 Quenby St Houston TX 
Condo for sale,Houston,TX,77027,"$535,000 ","2 bds, 2.0 ba ,1417 sqft","Compass RE Texas, LLC", 2211 Briarglen Dr APT 404 Houston TX 77027/80598271_zpid/, 2211 Briarglen Dr #404 Houston TX 
House for sale,Missouri City,TX,77489,"$190,000 ","4 bds, 3.0 ba ,1848 sqft",Lakeshore Realty, 2210 Long Barrel Ln Missouri City TX 77489/27565864_zpid/, 2210 Long Barrel Ln Missouri City TX 
House for sale,Houston,TX,77024,"$2,199,000 ","5 bds, 5.0 ba ,5600 sqft","Listing Results, LLC", 22 Valley Forge Dr Houston TX 77024/27987987_zpid/, 22 Valley Forge Dr Houston TX 
Townhouse for sale,Houston,TX,77027,"$680,000 ","3 bds, 4.0 ba ,2073 sqft",Nino Properties, 2162 Briarglen Dr Houston TX 77027/97650395_zpid/, 2162 Briarglen Dr Houston TX 
Townhouse for sale,Houston,TX,77027,"$650,000 ","3 bds, 4.0 ba ,2017 sqft",Greenwood King Properties, 2158 Briarglen Dr Houston TX 77027/97634028_zpid/, 2158 Briarglen Dr Houston TX 
House for sale,Houston,TX,77027,"$1,495,000 ","3 bds, 4.0 ba ,4050 sqft",Better Homes and Gardens Real Estate Gary Greene, 2141 Bancroft St Houston TX 77027/120577089_zpid/, 2141 Bancroft St Houston TX 
House for sale,Houston,TX,77027,"$1,498,000 ","3 bds, 4.0 ba ,4050 sqft","Compass RE Texas, LLC", 2139 Bancroft St Houston TX 77027/121102504_zpid/, 2139 Bancroft St Houston TX 
House for sale,Houston,TX,77098,"$839,000 ","2 bds, 2.0 ba ,2284 sqft","Leslie Lerner Properties, LLC", 2134 W Main St Houston TX 77098/27857882_zpid/, 2134 W Main St Houston TX 
House for sale,Houston,TX,77098,"$780,000 ","3 bds, 2.0 ba ,2845 sqft","Compass RE Texas, LLC", 2132 Colquitt St Houston TX 77098/27857895_zpid/, 2132 Colquitt St Houston TX 
House for sale,Sugar Land,TX,77478,"$229,000 ","4 bds, 2.0 ba ,1905 sqft",RE/MAX United, 2131 Highland Hills Dr Sugar Land TX 77478/27562365_zpid/, 2131 Highland Hills Dr Sugar Land TX 
House for sale,Houston,TX,77098,"$695,000 ","2 bds, 2.0 ba ,1360 sqft","Compass RE Texas, LLC", 2126 W Main St Houston TX 77098/27857884_zpid/, 2126 W Main St Houston TX 
House for sale,Houston,TX,77098,"$789,000 ","3 bds, 2.0 ba ,2347 sqft",Creekstone Real Estate, 2125 Sul Ross St Houston TX 77098/97636849_zpid/, 2125 Sul Ross St Houston TX 
House for sale,Houston,TX,77005,"$1,599,000 ","4 bds, 5.0 ba ,5125 sqft",Keller Williams Realty, 2124 Quenby St Houston TX 77005/2079729128_zpid/, 2124 Quenby St Houston TX 
New construction,Houston,TX,77098,"$699,000 ","3 bds, 3.0 ba ,2541 sqft","Compass RE Texas, LLC", 2119 Woodhead St Houston TX 77098/2079551522_zpid/, 2119 Woodhead St Houston TX 
House for sale,Houston,TX,77027,"$790,000 ","3 bds, 4.0 ba ,2305 sqft",Glesby Fine Properties, 2118 Briarglen Dr Houston TX 77027/97639821_zpid/, 2118 Briarglen Dr Houston TX 
House for sale,Houston,TX,77098,"$1,499,000 ","5 bds, 5.0 ba ,4622 sqft",Keller Williams Realty, 2117 North Blvd Houston TX 77098/27842612_zpid/, 2117 North Blvd Houston TX 
Lot / Land for sale,Stafford,TX,77477,"$425,000 ","None bds, None ba ,None sqft",REALM Real Estate Professional, 211 Dulles Ave Stafford TX 77477/249033657_zpid/, 211 Dulles Ave Stafford TX 
House for sale,Houston,TX,77057,"$829,000 ","4 bds, 4.0 ba ,3696 sqft",Martha Turner Sotheby's, 2105 Bering Dr Houston TX 77057/28525577_zpid/, 2105 Bering Dr Houston TX 
House for sale,Houston,TX,77005,"$1,575,000 ","4 bds, 4.0 ba ,4050 sqft",Martha Turner Sotheby's, 2103 Bolsover St Houston TX 77005/27819257_zpid/, 2103 Bolsover St Houston TX 
House for sale,Sugar Land,TX,77478,"$255,000 ","3 bds, 3.0 ba ,2476 sqft",Keller Williams Realty  SW, 2102 Chesswood Cir Sugar Land TX 77478/27538849_zpid/, 2102 Chesswood Cir Sugar Land TX 
Townhouse for sale,Houston,TX,77063,"$160,000 ","3 bds, 2.0 ba ,1380 sqft",Phil Collins Realty, 2100 Tanglewilde St APT 381 Houston TX 77063/28347784_zpid/, 2100 Tanglewilde St #381 Houston TX 
House for sale,Sugar Land,TX,77479,"$239,990 ","3 bds, 3.0 ba ,2281 sqft","MIH REALTY, LLC", 210 Windrift Ct Sugar Land TX 77479/27599335_zpid/, 210 Windrift Ct Sugar Land TX 
House for sale,Stafford,TX,77477,"$273,990 ","4 bds, 3.0 ba ,2654 sqft","Coldwell Banker United,", 210 Annes Way Stafford TX 77477/50212409_zpid/, 210 Annes Way Stafford TX 
House for sale,Sugar Land,TX,77478,"$2,100,000 ","5 bds, 6.0 ba ,6082 sqft",FERGUSON + FBRE, 203 Savoy St Sugar Land TX 77478/27619011_zpid/, 203 Savoy St Sugar Land TX 
House for sale,Houston,TX,77063,"$589,500 ","3 bds, 2.0 ba ,2023 sqft",Realty Associates, 2019 Stoney Brook Dr Houston TX 77063/28036471_zpid/, 2019 Stoney Brook Dr Houston TX 
House for sale,Houston,TX,77027,"$1,950,000 ","5 bds, 6.0 ba ,5272 sqft",Keller Williams Realty, 2014 Suffolk Dr Houston TX 77027/27946308_zpid/, 2014 Suffolk Dr Houston TX 
House for sale,Sugar Land,TX,77478,"$235,000 ","4 bds, 3.0 ba ,1893 sqft","Mimi Kwan, REALTORS", 2010 Creekshire Dr Sugar Land TX 77478/27552866_zpid/, 2010 Creekshire Dr Sugar Land TX 
Townhouse for sale,Houston,TX,77024,"$539,900 ","3 bds, 3.0 ba ,2505 sqft",Martha Turner Sotheby's, 201 Vanderpool Ln APT 24 Houston TX 77024/28171443_zpid/, 201 Vanderpool Ln #24 Houston TX 
Townhouse for sale,Houston,TX,77027,"$565,000 ","3 bds, 4.0 ba ,2581 sqft",Greenwood King Properties, 2 River Hollow Ln Houston TX 77027/28156748_zpid/, 2 River Hollow Ln Houston TX 
Townhouse for sale,Houston,TX,77057,"$262,500 ","2 bds, 2.0 ba ,1254 sqft",Nan & Company Properties, 1990 Augusta Dr Houston TX 77057/28264296_zpid/, 1990 Augusta Dr Houston TX 
House for sale,Houston,TX,77098,"$1,849,000 ","4 bds, 5.0 ba ,4398 sqft","Southern Prime Realty, Inc.", 1923 Norfolk St Houston TX 77098/27830504_zpid/, 1923 Norfolk St Houston TX 
House for sale,Houston,TX,77077,"$629,000 ","4 bds, 4.0 ba ,3999 sqft",Better Homes and Gardens Real Estate Gary Greene, 1922 Foreland Dr Houston TX 77077/28508712_zpid/, 1922 Foreland Dr Houston TX 
New construction,Houston,TX,77057,"$760,000 ","3 bds, 4.0 ba ,4143 sqft",Keller Williams Signature, 1917 Potomac Dr B Houston TX 77057/243978273_zpid/, 1917 Potomac Dr B Houston TX 
Townhouse for sale,Houston,TX,77057,"$190,000 ","2 bds, 2.0 ba ,1294 sqft","Coldwell Banker United,", 1915 Augusta Dr APT 20 Houston TX 77057/28351965_zpid/, 1915 Augusta Dr #20 Houston TX 
Townhouse for sale,Houston,TX,77057,"$310,000 ","3 bds, 3.0 ba ,2009 sqft",Walzel Properties, 1914 Augusta Dr APT 6 Houston TX 77057/28298040_zpid/, 1914 Augusta Dr #6 Houston TX 
House for sale,Missouri City,TX,77489,"$219,500 ","4 bds, 3.0 ba ,2324 sqft",Forey Real Estate LLC, 1910 Wildwood Ridge Dr Missouri City TX 77489/27566859_zpid/, 1910 Wildwood Ridge Dr Missouri City TX 
House for sale,Houston,TX,77077,"$334,000 ","4 bds, 2.0 ba ,1853 sqft",Brenda Venable, 1910 Night Star Ln Houston TX 77077/28118180_zpid/, 1910 Night Star Ln Houston TX 
Townhouse for sale,Houston,TX,77098,"$380,000 ","2 bds, 3.0 ba ,1939 sqft",Keller Williams Realty, 1909 Branard St APT B Houston TX 77098/27788899_zpid/, 1909 Branard St #B Houston TX 
Townhouse for sale,Houston,TX,77098,"$379,000 ","2 bds, 3.0 ba ,1423 sqft","Compass RE Texas, LLC", 1902 Portsmouth St Houston TX 77098/27830458_zpid/, 1902 Portsmouth St Houston TX 
Townhouse for sale,Houston,TX,77057,"$129,999 ","2 bds, 2.0 ba ,1020 sqft",RE/MAX Signature, 1901 S Voss Rd APT 20 Houston TX 77057/28273180_zpid/, 1901 S Voss Rd #20 Houston TX 
Condo for sale,Houston,TX,77056,"$234,990 ","1 bds, 1.0 ba ,869 sqft",New Home Houston, 1901 Post Oak Blvd APT 2108 Houston TX 77056/80382948_zpid/, 1901 Post Oak Blvd #2108 Houston TX 
Condo for sale,Houston,TX,77056,"$355,000 ","2 bds, 2.0 ba ,1202 sqft",RE/MAX Grand, 1901 Post Oak Blvd APT 1308 Houston TX 77056/80564326_zpid/, 1901 Post Oak Blvd #1308 Houston TX 
House for sale,Houston,TX,77098,"$775,000 ","0 bds, 2.0 ba ,2510 sqft","Compass RE Texas, LLC", 1836 Richmond Ave Houston TX 77098/84007941_zpid/, 1836 Richmond Ave Houston TX 
House for sale,Houston,TX,77098,"$1,190,000 ","3 bds, 4.0 ba ,2518 sqft",Keller Williams Realty, 1823 Banks St Houston TX 77098/84008623_zpid/, 1823 Banks St Houston TX 
House for sale,Missouri City,TX,77489,"$179,990 ","4 bds, 2.0 ba ,1836 sqft","First Houston Mgmt., Co", 1819 Ripple Creek Dr Missouri City TX 77489/27591301_zpid/, 1819 Ripple Creek Dr Missouri City TX 
House for sale,Missouri City,TX,77489,"$215,000 ","3 bds, 2.0 ba ,1631 sqft",Sharcom Realty, 1818 Skipwood Dr Missouri City TX 77489/72057859_zpid/, 1818 Skipwood Dr Missouri City TX 
Townhouse for sale,Houston,TX,77057,"$129,000 ","1 bds, 1.0 ba ,889 sqft","Dogwood Realty Partners, LLC", 1818 Augusta Dr APT 10 Houston TX 77057/28347888_zpid/, 1818 Augusta Dr #10 Houston TX 
House for sale,Missouri City,TX,77459,"$310,000 ","4 bds, 3.0 ba ,3002 sqft",JLA Realty, 1806 Brightlake Way Missouri City TX 77459/27573927_zpid/, 1806 Brightlake Way Missouri City TX 
House for sale,Sugar Land,TX,77479,"$673,500 ","5 bds, 5.0 ba ,4221 sqft",Creekview Realty, 1803 Morgan Mist Ct Sugar Land TX 77479/72061908_zpid/, 1803 Morgan Mist Ct Sugar Land TX 
House for sale,Houston,TX,77077,"$775,000 ","4 bds, 5.0 ba ,3890 sqft","CB & A, Realtors", 1802 Jade Hollow Ln Houston TX 77077/118400011_zpid/, 1802 Jade Hollow Ln Houston TX 
Townhouse for sale,Houston,TX,77063,"$299,000 ","3 bds, 3.0 ba ,2346 sqft",Betsy Chalmers Farver Real, 1750 S Gessner Rd Houston TX 77063/28203208_zpid/, 1750 S Gessner Rd Houston TX 
House for sale,Houston,TX,77083,"$182,500 ","3 bds, 2.0 ba ,1771 sqft",Keller Williams Realty  SW, 17323 Candela Dr Houston TX 77083/27583335_zpid/, 17323 Candela Dr Houston TX 
House for sale,Houston,TX,77077,"$265,000 ","4 bds, 2.0 ba ,1851 sqft",Modern Charm Realty, 1711 Westbranch Dr Houston TX 77077/28139261_zpid/, 1711 Westbranch Dr Houston TX 
House for sale,Houston,TX,77077,"$349,000 ","4 bds, 3.0 ba ,2400 sqft",HomeSmart Fine Properties, 1710 Lakeside Enclave Dr Houston TX 77077/28547553_zpid/, 1710 Lakeside Enclave Dr Houston TX 
House for sale,Sugar Land,TX,77478,"$469,900 ","4 bds, 4.0 ba ,3739 sqft","Richard Wall, REALTORS", 1710 Hodge Lake Ln Sugar Land TX 77478/27613163_zpid/, 1710 Hodge Lake Ln Sugar Land TX 
House for sale,Sugar Land,TX,77478,"$339,900 ","3 bds, 3.0 ba ,2488 sqft",RE/MAX Southwest, 1710 Abellfield Ln Sugar Land TX 77478/27554726_zpid/, 1710 Abellfield Ln Sugar Land TX 
House for sale,Houston,TX,77005,"$1,085,000 ","4 bds, 4.0 ba ,4127 sqft",Martha Turner Sotheby's, 1700 Sunset Blvd A Houston TX 77005/89641671_zpid/, 1700 Sunset Blvd A Houston TX 
House for sale,Houston,TX,77083,"$204,900 ","3 bds, 3.0 ba ,2205 sqft",Metro Realty, 16902 Jeanna Ridge Ct Houston TX 77083/59755331_zpid/, 16902 Jeanna Ridge Ct Houston TX 
House for sale,Missouri City,TX,77489,"$189,000 ","4 bds, 2.0 ba ,1836 sqft",Keller Williams Realty, 1643 Meadow Green Dr Missouri City TX 77489/27591462_zpid/, 1643 Meadow Green Dr Missouri City TX 
Townhouse for sale,Houston,TX,77042,"$229,000 ","3 bds, 3.0 ba ,2049 sqft",Indostar Realty&Property Mgmt, 1635 W Sam Houston Pkwy S Houston TX 77042/28184170_zpid/, 1635 W Sam Houston Pkwy S Houston TX 
House for sale,Houston,TX,77083,"$175,000 ","3 bds, 3.0 ba ,1536 sqft",Realty Associates, 16338 Paso Hondo Dr Houston TX 77083/27579403_zpid/, 16338 Paso Hondo Dr Houston TX 
House for sale,Houston,TX,77083,"$228,500 ","3 bds, 3.0 ba ,2439 sqft",Alex Mark Real Estate, 16238 Soaring Eagle Dr Houston TX 77083/59754291_zpid/, 16238 Soaring Eagle Dr Houston TX 
House for sale,Houston,TX,77083,"$212,000 ","4 bds, 3.0 ba ,2222 sqft",Better Homes and Gardens Real Estate Gary Greene, 16223 Espinosa Dr Houston TX 77083/27579526_zpid/, 16223 Espinosa Dr Houston TX 
House for sale,Houston,TX,77077,"$275,000 ","4 bds, 3.0 ba ,2420 sqft",Realty Associates, 1621 Beaconshire Rd Houston TX 77077/28321196_zpid/, 1621 Beaconshire Rd Houston TX 
House for sale,Missouri City,TX,77489,"$150,000 ","3 bds, 2.0 ba ,1970 sqft",Champions Real Estate Group, 1615 Thornbrook Dr Missouri City TX 77489/27565123_zpid/, 1615 Thornbrook Dr Missouri City TX 
House for sale,Houston,TX,77077,"$695,000 ","4 bds, 4.0 ba ,4075 sqft",Peggy West Properties, 1607 Keenen Ct Houston TX 77077/28541931_zpid/, 1607 Keenen Ct Houston TX 
House for sale,Houston,TX,77082,"$180,000 ","3 bds, 3.0 ba ,1793 sqft","eXp Realty, LLC", 16030 Timber Run Dr Houston TX 77082/28538486_zpid/, 16030 Timber Run Dr Houston TX 
House for sale,Houston,TX,77042,"$479,990 ","3 bds, 2.0 ba ,2022 sqft","Compass RE Texas, LLC", 1603 Briarpark Dr Houston TX 77042/28068646_zpid/, 1603 Briarpark Dr Houston TX 
Townhouse for sale,Sugar Land,TX,77478,"$439,900 ","3 bds, 4.0 ba ,2450 sqft",Camelot Realty, 15923 Morgan St Sugar Land TX 77478/84745765_zpid/, 15923 Morgan St Sugar Land TX 
House for sale,Houston,TX,77079,"$525,500 ","5 bds, 4.0 ba ,3432 sqft",REALM Real Estate Professional, 15839 Foxgate Rd Houston TX 77079/28183862_zpid/, 15839 Foxgate Rd Houston TX 
House for sale,Houston,TX,77079,"$320,000 ","3 bds, 3.0 ba ,2388 sqft",Better Homes and Gardens Real Estate Gary Greene, 15767 Tanya Cir Houston TX 77079/84035191_zpid/, 15767 Tanya Cir Houston TX 
House for sale,Houston,TX,77083,"$218,000 ","3 bds, 3.0 ba ,2306 sqft",RE/MAX American Dream, 15607 Evergreen Grove Dr Houston TX 77083/27581797_zpid/, 15607 Evergreen Grove Dr Houston TX 
House for sale,Houston,TX,77077,"$295,000 ","4 bds, 3.0 ba ,2574 sqft","Coldwell Banker United,", 1558 Beaconshire Rd Houston TX 77077/28321127_zpid/, 1558 Beaconshire Rd Houston TX 
House for sale,Houston,TX,77071,"$174,000 ","3 bds, 2.0 ba ,1453 sqft",Keller Williams Realty, 15403 W Ritter Cir Houston TX 77071/28110808_zpid/, 15403 W Ritter Cir Houston TX 
House for sale,Houston,TX,77083,"$265,000 ","3 bds, 3.0 ba ,2510 sqft",ReFind Realty Inc., 15319 La Mancha Dr Houston TX 77083/28253102_zpid/, 15319 La Mancha Dr Houston TX 
House for sale,Houston,TX,77079,"$619,900 ","4 bds, 3.0 ba ,2858 sqft",Angela Wright, 14831 Oak Bend Dr Houston TX 77079/28124665_zpid/, 14831 Oak Bend Dr Houston TX 
House for sale,Houston,TX,77079,"$865,000 ","4 bds, 4.0 ba ,3252 sqft",RE/MAX Signature, 14827 River Forest Dr Houston TX 77079/28124692_zpid/, 14827 River Forest Dr Houston TX 
House for sale,Houston,TX,77082,"$225,000 ","4 bds, 3.0 ba ,2345 sqft",Trini J & CommerXial RE, 14734 Branchwest Dr Houston TX 77082/89634948_zpid/, 14734 Branchwest Dr Houston TX 
House for sale,Houston,TX,77085,"$150,000 ","4 bds, 2.0 ba ,1570 sqft",Paul Grohman Real Estate, 14539 Polo St Houston TX 77085/84007227_zpid/, 14539 Polo St Houston TX 
House for sale,Houston,TX,77077,"$625,000 ","5 bds, 3.0 ba ,3180 sqft","Coldwell Banker United,", 14434 Tivoli Dr Houston TX 77077/112157863_zpid/, 14434 Tivoli Dr Houston TX 
House for sale,Houston,TX,77077,"$625,000 ","3 bds, 3.0 ba ,3091 sqft",Stone & Fields, 14323 Kingston Cove Ln Houston TX 77077/80560125_zpid/, 14323 Kingston Cove Ln Houston TX 
Foreclosure,Houston,TX,77077,"$289,000 ","3 bds, 2.0 ba ,2339 sqft","eXp Realty, LLC", 14319 Piping Rock Ln Houston TX 77077/28159470_zpid/, 14319 Piping Rock Ln Houston TX 
House for sale,Houston,TX,77077,"$385,000 ","3 bds, 3.0 ba ,2402 sqft",The Taylor Group, 14215 Scarborough Fair St Houston TX 77077/28505731_zpid/, 14215 Scarborough Fair St Houston TX 
Townhouse for sale,Houston,TX,77079,"$259,900 ","3 bds, 3.0 ba ,2200 sqft",Cinco Ranch Realty Group, 14211 Misty Meadow Ln Houston TX 77079/28175438_zpid/, 14211 Misty Meadow Ln Houston TX 
Townhouse for sale,Houston,TX,77082,"$203,000 ","3 bds, 3.0 ba ,1679 sqft",Property Sales& Management LLC, 14203 Mossy Gate Ln Houston TX 77082/84046210_zpid/, 14203 Mossy Gate Ln Houston TX 
Townhouse for sale,Sugar Land,TX,77478,"$557,000 ","3 bds, 4.0 ba ,3148 sqft",Keller Williams Realty  SW, 1420 Lake Pointe Pkwy Sugar Land TX 77478/72055766_zpid/, 1420 Lake Pointe Pkwy Sugar Land TX 
House for sale,Houston,TX,77077,"$637,900 ","4 bds, 4.0 ba ,3903 sqft",Keller Williams Realty, 1415 W Brooklake Dr Houston TX 77077/28185402_zpid/, 1415 W Brooklake Dr Houston TX 
House for sale,Houston,TX,77077,"$275,000 ","3 bds, 3.0 ba ,2134 sqft",Sky Enterprises Realty, 14130 Sandfield Dr Houston TX 77077/28280364_zpid/, 14130 Sandfield Dr Houston TX 
Townhouse for sale,Houston,TX,77079,"$263,500 ","3 bds, 3.0 ba ,2250 sqft","Coldwell Banker United,", 14127 Misty Meadow Ln Houston TX 77079/28175473_zpid/, 14127 Misty Meadow Ln Houston TX 
House for sale,Houston,TX,77079,"$550,000 ","3 bds, 2.0 ba ,2083 sqft",Texas Real Estate & Co., 14107 Kellywood Ln Houston TX 77079/28090102_zpid/, 14107 Kellywood Ln Houston TX 
House for sale,Houston,TX,77083,"$229,000 ","3 bds, 3.0 ba ,2145 sqft",B & W Realty Group LLC, 14047 Maximos Dr Houston TX 77083/80582133_zpid/, 14047 Maximos Dr Houston TX 
House for sale,Houston,TX,77079,"$599,000 ","4 bds, 4.0 ba ,2730 sqft",Kanakam B. Inampudi, 14018 Pinerock Ln Houston TX 77079/28105321_zpid/, 14018 Pinerock Ln Houston TX 
House for sale,Houston,TX,77042,"$729,999 ","4 bds, 4.0 ba ,3404 sqft",Keller Williams Realty, 14 Briar Hill Dr Houston TX 77042/28069257_zpid/, 14 Briar Hill Dr Houston TX 
House for sale,Houston,TX,77083,"$145,000 ","3 bds, 2.0 ba ,1536 sqft",Discovered Homes Inv.Inc., 13942 Cravenridge Dr Houston TX 77083/27569540_zpid/, 13942 Cravenridge Dr Houston TX 
House for sale,Houston,TX,77079,"$774,900 ","4 bds, 2.0 ba ,2521 sqft","Compass RE Texas, LLC", 13926 Barryknoll Ln Houston TX 77079/28090910_zpid/, 13926 Barryknoll Ln Houston TX 
Townhouse for sale,Houston,TX,77082,"$135,000 ","2 bds, 3.0 ba ,1274 sqft",Champions Real Estate Group, 13907 Hollowgreen Dr Houston TX 77082/28220522_zpid/, 13907 Hollowgreen Dr Houston TX 
House for sale,Stafford,TX,77477,"$625,000 ","3 bds, 2.0 ba ,2154 sqft","Sugar Land   WEICHERT, REALTORS   The Murray Group", 13902 Stafford Rd Stafford TX 77477/27532126_zpid/, 13902 Stafford Rd Stafford TX 
House for sale,Houston,TX,77077,"$218,000 ","3 bds, 2.0 ba ,1807 sqft",Memorial Realty, 13818 Burgoyne Rd Houston TX 77077/28132182_zpid/, 13818 Burgoyne Rd Houston TX 
House for sale,Bellaire,TX,77401,"$1,050,000 ","6 bds, 5.0 ba ,5057 sqft",Martha Turner Sotheby's, 138 Beverly Ln Bellaire TX 77401/27923630_zpid/, 138 Beverly Ln Bellaire TX 
House for sale,Houston,TX,77079,"$849,000 ","4 bds, 3.0 ba ,2874 sqft",Greenwood King Properties, 13723 Alchester Ln Houston TX 77079/28121528_zpid/, 13723 Alchester Ln Houston TX 
House for sale,Houston,TX,77077,"$520,000 ","3 bds, 3.0 ba ,3223 sqft",Champions Real Estate Group, 1370 Beaujolais Ln Houston TX 77077/28300512_zpid/, 1370 Beaujolais Ln Houston TX 
House for sale,Sugar Land,TX,77478,"$335,000 ","4 bds, 2.0 ba ,2394 sqft",CENTURY 21 Western Realty, 137 Dogwood St Sugar Land TX 77478/27545639_zpid/, 137 Dogwood St Sugar Land TX 
House for sale,Houston,TX,77079,"$1,099,000 ","5 bds, 5.0 ba ,4339 sqft",Meadows Property Group, 13623 Kingsride Ln Houston TX 77079/28114817_zpid/, 13623 Kingsride Ln Houston TX 
House for sale,Houston,TX,77083,"$249,000 ","4 bds, 2.0 ba ,2964 sqft",RE/MAX United, 13558 Portobello Dr Houston TX 77083/28428742_zpid/, 13558 Portobello Dr Houston TX 
For sale by owner,Houston,TX,77083,"$190,000 ","3 bds, 2.0 ba ,2063 sqft",, 13531 Gaby Virbo Dr Houston TX 77083/28369223_zpid/, 13531 Gaby Virbo Dr Houston TX 
House for sale,Houston,TX,77082,"$199,800 ","3 bds, 3.0 ba ,2077 sqft",Champions Real Estate Group, 13527 Braeswest Dr Houston TX 77082/28332671_zpid/, 13527 Braeswest Dr Houston TX 
House for sale,Houston,TX,77079,"$935,000 ","5 bds, 3.0 ba ,3041 sqft",Better Homes and Gardens Real Estate Gary Greene, 13411 Barryknoll Ln Houston TX 77079/28108168_zpid/, 13411 Barryknoll Ln Houston TX 
House for sale,Sugar Land,TX,77478,"$795,000 ","4 bds, 4.0 ba ,3837 sqft",RE/MAX Cinco Ranch, 1330 Sugar Creek Blvd Sugar Land TX 77478/27610213_zpid/, 1330 Sugar Creek Blvd Sugar Land TX 
House for sale,Houston,TX,77077,"$539,000 ","4 bds, 4.0 ba ,3488 sqft",Keller Williams Realty, 1327 E Brooklake Dr Houston TX 77077/28185301_zpid/, 1327 E Brooklake Dr Houston TX 
House for sale,Houston,TX,77079,"$875,000 ","4 bds, 3.0 ba ,2615 sqft",Blanton Davy Properties, 13154 Rummel Creek Rd Houston TX 77079/28041074_zpid/, 13154 Rummel Creek Rd Houston TX 
House for sale,Houston,TX,77057,"$1,100,000 ","4 bds, 4.0 ba ,3811 sqft","Compass RE Texas, LLC", 1315 Winrock Blvd Houston TX 77057/28519066_zpid/, 1315 Winrock Blvd Houston TX 
Townhouse for sale,Houston,TX,77079,"$317,900 ","3 bds, 3.0 ba ,2144 sqft",Walzel Properties, 13148 Trail Hollow Dr Houston TX 77079/2102613169_zpid/, 13148 Trail Hollow Dr Houston TX 
House for sale,Sugar Land,TX,77478,"$189,900 ","2 bds, 2.0 ba ,1496 sqft",RE/MAX Southwest, 13134 Worthington St Sugar Land TX 77478/27538932_zpid/, 13134 Worthington St Sugar Land TX 
Townhouse for sale,Houston,TX,77079,"$358,000 ","4 bds, 3.0 ba ,2274 sqft",The WIRE Team, 13134 Trail Hollow Dr Houston TX 77079/2125401147_zpid/, 13134 Trail Hollow Dr Houston TX 
House for sale,Houston,TX,77072,"$217,500 ","4 bds, 3.0 ba ,2590 sqft",Champions Real Estate Group, 13119 Hill Canyon Ln Houston TX 77072/80598789_zpid/, 13119 Hill Canyon Ln Houston TX 
House for sale,Houston,TX,77072,"$169,900 ","3 bds, 2.0 ba ,1575 sqft",Next Home Executives, 13114 Hill Canyon Ln Houston TX 77072/68423602_zpid/, 13114 Hill Canyon Ln Houston TX 
House for sale,Sugar Land,TX,77478,"$238,000 ","3 bds, 3.0 ba ,1932 sqft",Brilliant Realty, 13107 Careywood Dr Sugar Land TX 77478/27539071_zpid/, 13107 Careywood Dr Sugar Land TX 
Lot / Land for sale,Houston,TX,77099,"$70,000 ","3 bds, None ba ,1653 sqft",Champions Real Estate Group, 13103 Balarama Dr Houston TX 77099/28277806_zpid/, 13103 Balarama Dr Houston TX 
House for sale,Sugar Land,TX,77478,"$292,000 ","3 bds, 2.0 ba ,1866 sqft",Keller Williams Realty  SW, 131 Azalea St Sugar Land TX 77478/27545540_zpid/, 131 Azalea St Sugar Land TX 
Townhouse for sale,Houston,TX,77072,"$158,000 ","3 bds, 3.0 ba ,1544 sqft",Precious Realty & Mortgage, 13062 Lawsons Creek Ln Houston TX 77072/80586783_zpid/, 13062 Lawsons Creek Ln Houston TX 
Townhouse for sale,Houston,TX,77072,"$127,500 ","3 bds, 2.0 ba ,1231 sqft","Texas Home Group, REALTORS", 13029 Leader St Houston TX 77072/28315754_zpid/, 13029 Leader St Houston TX 
House for sale,Houston,TX,77099,"$172,000 ","3 bds, 2.0 ba ,2340 sqft",Realty Associates, 13014 Bassford Dr Houston TX 77099/28277860_zpid/, 13014 Bassford Dr Houston TX 
House for sale,Houston,TX,77079,"$1,365,000 ","4 bds, 4.0 ba ,3016 sqft","Bernstein Realty, Inc.", 13006 Indian Creek Rd Houston TX 77079/28079365_zpid/, 13006 Indian Creek Rd Houston TX 
Townhouse for sale,Houston,TX,77079,"$209,000 ","2 bds, 2.0 ba ,1260 sqft","Compass RE Texas, LLC", 12974 Trail Hollow Dr A Houston TX 77079/2097734773_zpid/, 12974 Trail Hollow Dr A Houston TX 
Townhouse for sale,Houston,TX,77079,"$199,000 ","2 bds, 2.0 ba ,1260 sqft",Greenwood King Properties, 12966 Trail Hollow Dr Houston TX 77079/28294425_zpid/, 12966 Trail Hollow Dr Houston TX 
Townhouse for sale,Houston,TX,77072,"$110,000 ","1 bds, 1.0 ba ,834 sqft",ELSA Realty, 12952 Wirevine Ln Houston TX 77072/28315607_zpid/, 12952 Wirevine Ln Houston TX 
For sale by owner,Houston,TX,77079,"$320,000 ","4 bds, 3.0 ba ,2274 sqft",, 12951 Trail Hollow Dr Houston TX 77079/2096559136_zpid/, 12951 Trail Hollow Dr Houston TX 
